Gender,Height,Weight,BMI,Status
Female,160,59,23.000522770460325,Overweight
Female,173,59,19.6850861637531,Normal
Male,181,115,35.146411765807294,Obesity II
Female,165,89,32.80280939563838,Obesity II
Male,173,52,17.271600201942885,Underweight
Female,162,85,32.42016550009599,Obesity II
Male,190,80,22.201250845057995,Normal
Male,166,96,34.83226331184516,Obesity II
Female,169,63,22.11123358048259,Normal
Male,160,85,33.20824204391429,Obesity II
Male,177,74,23.789585757767103,Overweight
Female,148,89,40.63142378099736,Obesity II
Female,168,68,24.00930647444708,Overweight
Female,178,81,25.617845531147438,Obesity I
Female,168,51,18.08213185433157,Underweight
Female,178,44,14.00763607557232,Underweight
Female,148,48,21.979601770263283,Normal
Male,190,84,23.332827537619778,Overweight
Female,177,82,26.019446650548602,Obesity I
Female,159,88,34.47847038126575,Obesity II
Female,165,83,30.592473427401114,Obesity II
Female,157,44,17.698073005593436,Underweight
Male,166,104,37.90419630218118,Obesity II
Female,149,84,38.020076936411996,Obesity II
Male,164,75,27.82944394465507,Obesity I
Female,173,75,25.03081703321071,Obesity I
Male,160,106,41.29211585581973,Obesity II
Female,174,72,23.808659032706448,Overweight
Male,187,62,17.711998034126793,Underweight
Female,150,63,27.742523984000073,Obesity I
Male,173,114,38.13741226370963,Obesity II
Female,177,92,29.539035262207154,Obesity I
Female,173,72,24.110360262010744,Overweight
Female,159,46,18.302801385635156,Underweight
Male,171,68,23.199574785857646,Overweight
Male,179,112,34.8413436891584,Obesity II
Male,170,89,31.06423820989435,Obesity II
Female,163,92,34.43491921985729,Obesity II
Male,174,63,20.960394196484987,Normal
Female,156,58,23.77239873300005,Overweight
Male,185,77,22.517569920149178,Normal
Male,190,106,29.462656573203912,Obesity I
Female,175,96,31.275168963762464,Obesity II
Male,169,65,22.73096316876451,Normal
Female,174,51,17.038555377071738,Underweight
Female,150,52,23.02549937132818,Overweight
Female,172,67,22.753880610062602,Normal
Female,149,62,28.264454627616665,Obesity I
Male,173,71,23.805030634378443,Overweight
Female,173,97,32.50285123666052,Obesity II
Male,174,86,28.131155501668022,Obesity I
Female,175,58,18.995564686156513,Normal
Male,158,80,32.02381777363763,Obesity II
Female,167,69,24.811460595062627,Overweight
Female,154,48,20.558403517609943,Normal
Female,177,82,26.231105541261037,Obesity I
Female,156,49,19.977776038895964,Normal
Female,160,87,33.78702234435326,Obesity II
Female,174,45,14.830023750183543,Underweight
Female,180,61,18.81153633868214,Normal
Male,162,84,32.085755183724565,Obesity II
Male,166,93,34.00855337390061,Obesity II
Male,188,99,28.025531641585438,Obesity I
Female,168,73,25.84577907831353,Obesity I
Female,153,54,23.276629578206183,Overweight
Female,148,91,41.70622333153896,Obesity II
Male,166,61,22.170845161433007,Normal
Female,170,62,21.403059154738607,Normal
Female,159,82,32.426899862875885,Obesity II
Female,170,80,27.872890995315768,Obesity I
Female,179,86,26.667465605290282,Obesity I
Female,179,81,25.190133931357433,Obesity I
Male,174,68,22.54294717838315,Normal
Male,159,64,25.52927438845762,Obesity I
Female,164,68,25.585284870617258,Obesity I
Female,156,81,33.07603986217583,Obesity II
Male,182,89,26.89008528709553,Obesity I
Male,186,98,28.203814489159086,Obesity I
Female,168,96,33.97550227103661,Obesity II
Female,150,65,29.009926225225428,Obesity I
Male,161,109,42.04095309295837,Obesity II
Female,154,78,32.729087601798966,Obesity II
Female,173,92,30.898124629680947,Obesity II
Male,174,78,25.821951712542052,Obesity I
Male,170,61,21.30203266603816,Normal
Male,189,118,33.09931531341356,Obesity II
Male,174,57,18.858127651958483,Normal
Female,168,44,15.439168422353108,Underweight
Female,177,97,30.840500701866432,Obesity II
Female,153,81,34.53542408675498,Obesity II
Male,176,94,30.51522364978786,Obesity II
Female,161,76,29.27422476390614,Obesity I
Male,178,68,21.38258626020995,Normal
Male,176,79,25.581470733602025,Obesity I
Female,181,69,21.17354914591039,Normal
Female,160,47,18.647011156831756,Normal
Female,154,73,31.09118865605827,Obesity II
Female,177,62,19.688287023513322,Normal
Male,174,52,17.27259863788355,Underweight
Female,151,61,26.7923658584373,Obesity I
Female,155,55,22.791743722561087,Normal
Female,152,76,32.624448917877274,Obesity II
Female,162,72,27.16009934823577,Obesity I
Female,159,61,24.236782387397277,Overweight
Male,191,117,32.091205545592636,Obesity II
Female,177,98,31.197371879013232,Obesity II
Male,170,119,41.15789215109935,Obesity II
Female,180,77,23.830989668499033,Overweight
Female,153,44,18.57431207162087,Normal
Female,156,49,20.13451216627749,Normal
Female,163,55,20.813575899203226,Normal
Female,156,70,28.782512214067008,Obesity I
Male,181,88,27.059989602853452,Obesity I
Female,149,69,31.393659366379833,Obesity II
Male,170,55,19.192352942101593,Normal
Male,163,120,45.37351462985965,Obesity II
Female,175,67,21.82976932236845,Normal
Male,163,100,37.99045000971094,Obesity II
Male,159,114,45.15880581258897,Obesity II
Male,172,118,39.77020484510926,Obesity II
Female,176,82,26.421858988454545,Obesity I
Female,162,85,32.32827903975261,Obesity II
Female,173,85,28.613886740915966,Obesity I
Male,178,65,20.56824921489015,Normal
Male,190,76,21.216513832593776,Normal
Female,165,72,26.43874870063424,Obesity I
Female,160,99,38.44273700464448,Obesity II
Female,155,70,28.965512477052407,Obesity I
Female,157,80,32.46259276061561,Obesity II
Male,169,78,27.261219296693813,Obesity I
Female,175,68,22.09959176008285,Normal
Male,173,89,29.778222609052055,Obesity I
Female,178,69,21.996321667843205,Normal
Female,170,56,19.316388244028147,Normal
Female,170,45,15.44720408402265,Underweight
Female,173,53,17.495899177780377,Underweight
Female,179,100,31.06772780464685,Obesity II
Female,147,66,30.621827669554868,Obesity II
Male,182,105,31.608180167308195,Obesity II
Male,162,60,22.92784063888123,Overweight
Female,172,51,17.448149553853316,Underweight
Male,181,58,17.657730301753475,Underweight
Female,169,76,26.74427110856837,Obesity I
Male,159,119,47.38392022333082,Obesity II
Female,172,77,26.12948450644142,Obesity I
Male,186,102,29.496055398570327,Obesity I
Female,159,85,33.80755309871611,Obesity II
Female,179,58,18.03839501403435,Underweight
Female,151,73,31.75485730548133,Obesity II
Male,168,75,26.544953909355538,Obesity I
Male,162,71,27.086407416626468,Obesity I
Male,175,62,20.29756525753681,Normal
Male,180,118,36.23791638538266,Obesity II
Female,177,75,23.831104678288245,Overweight
Male,177,70,22.3452297948366,Normal
Male,183,83,24.826979400500313,Overweight
Male,192,112,30.28996986109043,Obesity II
Male,173,64,21.20218367493001,Normal
Female,152,44,19.159964725178316,Normal
Female,150,49,21.60339965419601,Normal
Female,153,60,25.482477724333155,Obesity I
Male,162,68,25.82997682834194,Obesity I
Female,157,91,36.85722504240613,Obesity II
Female,155,48,19.84890060215126,Normal
Female,175,73,23.951235433238878,Overweight
Female,158,93,37.17149484501122,Obesity II
Male,170,108,37.660722699139335,Obesity II
Female,175,79,25.577076265013776,Obesity I
Female,167,100,35.98154601235478,Obesity II
Male,180,53,16.55776292150711,Underweight
Male,167,114,41.131728341772394,Obesity II
Female,168,44,15.469032090584758,Underweight
Female,154,43,18.1641658976862,Underweight
Male,187,118,33.729500537824265,Obesity II
Female,157,46,18.85212299535566,Normal
Male,190,51,14.169265999650067,Underweight
Female,159,99,39.20028455278313,Obesity II
Male,182,110,33.18525115924554,Obesity II
Female,173,54,18.026930517579157,Underweight
Female,182,90,27.14403891639433,Obesity I
Male,163,71,26.64903725629977,Obesity I
Male,177,67,21.446362175581754,Normal
Female,160,93,36.20644016974345,Obesity II
Female,164,47,17.5327188686451,Underweight
Female,170,53,18.286067369145922,Underweight
Female,164,46,16.96219405819087,Underweight
Male,163,99,37.22971121622178,Obesity II
Female,155,85,35.45098585658735,Obesity II
Male,172,91,30.889741465329518,Obesity II
Female,177,86,27.43219811048084,Obesity I
Female,176,74,23.79561324443181,Overweight
Male,157,116,46.641788509555084,Obesity II
Male,185,88,25.64556448040963,Obesity I
Female,172,81,27.3924289218939,Obesity I
Male,173,66,21.907475340333413,Normal
Male,176,111,35.74395751404898,Obesity II
Female,179,92,28.783139429719093,Obesity I
Male,179,102,31.7832783744073,Obesity II
Female,163,83,31.076609598222504,Obesity II
Female,181,77,23.583766061539773,Overweight
Female,152,91,39.43231675401114,Obesity II
Male,162,118,45.35439232952079,Obesity II
Male,192,82,22.476720299886715,Normal
Male,160,86,33.74129920015667,Obesity II
Female,179,88,27.377680499233847,Obesity I
Male,176,112,36.10958870846365,Obesity II
Female,147,88,40.911810816100406,Obesity II
Male,171,67,23.02704306524143,Overweight
Female,170,65,22.367990870684345,Normal
Female,178,92,28.980272683452778,Obesity I
Female,147,46,21.301152404012452,Normal
Male,162,109,41.71975583642124,Obesity II
Female,155,57,23.698303532584905,Overweight
Female,164,54,19.908957357819197,Normal
Male,168,101,35.897042261886924,Obesity II
Female,150,72,32.115082338804065,Obesity II
Male,186,111,32.11757924947828,Obesity II
Female,155,92,38.28144175758861,Obesity II
Female,156,81,33.241059968674485,Obesity II
Male,181,72,22.051266215642308,Normal
Female,182,93,28.057711423523806,Obesity I
Female,160,76,29.624346537011267,Obesity I
Male,177,57,18.256279289336863,Underweight
Male,170,86,29.622308660453996,Obesity I
Female,166,70,25.454200373509146,Obesity I
Female,180,62,18.994494078110375,Normal
Male,166,56,20.332903889469137,Normal
Female,162,93,35.51277276568603,Obesity II
Female,168,68,24.301329284296354,Overweight
Male,157,70,28.10085763905162,Obesity I
Male,175,92,29.801763035961972,Obesity I
Male,168,63,22.3060035429512,Normal
Female,155,49,20.595727367840567,Normal
Male,176,55,17.727235813588948,Underweight
Female,182,81,24.312258235410475,Overweight
Male,179,119,36.846958155577475,Obesity II
Female,172,89,30.137787516310315,Obesity II
Female,161,73,27.873742092802832,Obesity I
Female,178,90,28.480994418405068,Obesity I
Male,170,99,34.12983991889322,Obesity II
Male,157,56,22.729957522739152,Normal
Male,182,100,30.068579799844517,Obesity II
Male,165,54,19.691485124854644,Normal
Female,151,65,28.239373326606316,Obesity I
Male,157,107,43.27098622692833,Obesity II
Female,156,57,23.542075678347782,Overweight
Male,189,76,21.281614879405744,Normal
Female,168,83,29.38930951240998,Obesity I
Male,170,71,24.703271397447967,Overweight
Male,168,79,27.847576625869415,Obesity I
Male,192,60,16.2571250765592,Underweight
Female,169,78,27.46984566170822,Obesity I
Female,176,77,24.973245534189928,Obesity I
Male,185,106,31.03099632160746,Obesity II
Female,181,48,14.779384012175731,Underweight
Female,154,55,23.480941159563518,Overweight
Female,163,89,33.545324675423565,Obesity II
Female,172,85,28.709291220041226,Obesity I
Male,185,94,27.3565351050924,Obesity I
Female,150,95,42.535600282819075,Obesity II
Female,183,82,24.53415074940626,Overweight
Male,159,113,44.61415313059759,Obesity II
Female,155,92,38.15312099151221,Obesity II
Female,178,47,15.012863904000406,Underweight
Female,156,77,31.476461398841792,Obesity II
Male,158,56,22.227152920863723,Normal
Male,169,72,25.300897690113054,Obesity I
Female,162,98,37.551323218368545,Obesity II
Male,167,106,37.877115511179774,Obesity II
Male,180,73,22.279470386805595,Normal
Female,163,76,28.586560870612214,Obesity I
Male,192,116,31.333158716636376,Obesity II
Female,172,66,22.169957382530285,Normal
Male,183,100,29.84851284815881,Obesity I
Female,160,90,35.290281668670744,Obesity II
Male,158,73,29.2441631387632,Obesity I
Female,147,92,42.16551170685511,Obesity II
Female,178,79,25.029386961729013,Obesity I
Male,175,76,25.00462310594146,Obesity I
Female,171,83,28.56478659721954,Obesity I
Male,186,100,28.748946358623247,Obesity I
Male,174,102,33.99809149093404,Obesity II
Male,178,119,37.82064529872836,Obesity II
Male,168,117,41.625038632455116,Obesity II
Female,156,53,22.0196934831795,Normal
Female,174,51,16.83420591292611,Underweight
Female,174,98,32.30977431040807,Obesity II
Female,157,91,37.015232727723166,Obesity II
Male,170,55,19.026512874115983,Normal
Male,163,85,31.868013527441885,Obesity II
Female,165,97,35.85581550168325,Obesity II
Female,178,85,27.066230425097043,Obesity I
Male,190,92,25.52771241731918,Obesity I
Female,156,87,35.629155911021314,Obesity II
Male,166,87,31.524087797365276,Obesity II
Male,157,74,29.8080141335061,Obesity I
Male,175,114,37.06903718736064,Obesity II
Male,184,108,31.7949339791898,Obesity II
Female,178,53,16.536155904046556,Underweight
Female,158,66,26.315636048642762,Obesity I
Female,151,47,20.4697790225908,Normal
Female,159,91,36.18764848106832,Obesity II
Female,161,61,23.770915427200755,Overweight
Male,191,115,31.43887349445894,Obesity II
Female,171,75,25.86520640238492,Obesity I
Male,158,100,40.1201994536495,Obesity II
Female,168,56,19.863988205008837,Normal
Female,149,88,39.29408363485253,Obesity II
Male,171,97,33.46857052422258,Obesity II
Female,172,66,22.298503603556927,Normal
Female,153,47,20.145824444517302,Normal
Female,165,95,34.80949992292824,Obesity II
Male,189,117,32.576003712601555,Obesity II
Male,187,55,15.659776283934558,Underweight
Male,193,80,21.546364631450736,Normal
Female,161,91,34.98758899105405,Obesity II
Male,184,78,23.0583332116011,Overweight
Female,163,44,16.633124262817898,Underweight
Female,160,83,32.48538233311977,Obesity II
Male,167,111,39.943570629287436,Obesity II
Female,162,71,27.235823307932396,Obesity I
Female,158,74,29.568840244399617,Obesity I
Male,176,111,35.820293992782325,Obesity II
Female,159,78,31.042835753084997,Obesity II
Female,181,83,25.18990550534904,Obesity I
Female,167,80,28.741850822825878,Obesity I
Male,163,69,26.011478249383682,Obesity I
Female,148,86,39.58614356155867,Obesity II
Female,149,69,30.95808462102484,Obesity II
Female,162,97,36.9571144135538,Obesity II
Male,158,59,23.643774546060275,Overweight
Female,178,52,16.339040263270178,Underweight
Female,166,52,18.926320245921715,Normal
Male,190,116,32.197574385324636,Obesity II
Male,158,66,26.339828566912807,Obesity I
Male,158,87,34.96669576691096,Obesity II
Male,158,96,38.63928698401701,Obesity II
Female,165,70,25.46329356829863,Obesity I
Female,165,79,28.953193634715987,Obesity I
Female,150,71,31.939067133287,Obesity II
Female,149,69,30.8042542178503,Obesity II
Male,181,90,27.26531891367849,Obesity I
Female,150,92,40.573318755414014,Obesity II
Female,160,89,34.73265160715879,Obesity II
Male,169,119,41.69938185076903,Obesity II
Male,187,106,30.170955299451297,Obesity II
Female,155,49,20.43804078983083,Normal
Male,163,67,25.48100255874187,Obesity I
Male,168,113,39.9694726396063,Obesity II
Male,159,52,20.56917990127529,Normal
Male,186,56,16.218854589118944,Underweight
Male,162,60,22.811847789255634,Normal
Female,158,47,18.74634188937707,Normal
Female,160,85,32.874072527191665,Obesity II
Male,191,102,28.047823646083078,Obesity I
Male,157,103,41.38860413307369,Obesity II
Female,153,74,31.567689888823114,Obesity II
Male,190,104,28.949750837905768,Obesity I
Male,171,107,36.742417225590934,Obesity II
Female,159,61,24.171455834898754,Overweight
Male,179,90,28.112899296189262,Obesity I
Female,154,65,27.312482805830964,Obesity I
Male,178,99,31.080276581895852,Obesity II
Female,151,84,37.125309882230184,Obesity II
Female,149,69,31.244085838072554,Obesity II
Female,179,62,19.534264142978778,Normal
Male,170,113,38.87237900371042,Obesity II
Female,179,68,21.278226470020872,Normal
Male,174,99,32.48557124374245,Obesity II
Male,170,75,25.843734852474036,Obesity I
Male,177,119,38.167016518933586,Obesity II
Female,154,79,33.22714863129957,Obesity II
Male,174,104,34.28206841096539,Obesity II
Male,166,53,19.168665131892425,Normal
Female,174,97,31.835952029423677,Obesity II
Female,167,56,20.00599976627225,Normal
Male,192,102,27.524272271003497,Obesity I
Female,157,45,18.409849288140798,Underweight
Female,163,75,28.090578166947072,Obesity I
Male,172,60,20.28904737505516,Normal
Male,181,51,15.508774447150156,Underweight
Female,173,47,15.830308222951285,Underweight
Female,150,96,42.73346713773117,Obesity II
Male,172,59,19.72636082461108,Normal
Female,152,73,31.561816091764943,Obesity II
Male,163,83,31.145972855961404,Obesity II
Female,181,44,13.377491736757774,Underweight
Female,169,45,15.639850370001895,Underweight
Female,159,64,25.106905759863153,Obesity I
Female,161,81,31.199779471239957,Obesity II
Male,184,70,20.83890127882002,Normal
